Label,Text
Negative,enghall oro movieyilum oro makeoverumm realistic aayiii mass kaanikunadhumm kaanumbazhaann lalettane oke eduthh kinattill edaann thonunadhhh..by a lalettan fann
Positive,ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan  full suspence...
unknown_state,Athoru valya kathaya Mone paranju thudangiyaal oru 10-30kollathe charithram parayendivarum
Positive,trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn!!!!
unknown_state,Can yaman ne orma vannath enik maathraamaano???
Positive,Aravindraj rs.(govt:model bhss thycaud
Mixed_feelings,kandidte oru shogam padam akuna thonathe parayan patula mamooty prithviraj okke inde
unknown_state,Mammookka athirappalli vellachattathinte munbiloode nadannu pokumbole romancham vannavar like adi
Positive,No way man ikkaaaa next hit
Positive,Polikum Avasanathe aa varavu ho  Romancham ikka
Positive,Nalla polippan school life kanam katta waiting for you Mammukka
unknown_state,0:53 il prithirajije kandavar adi like
unknown_state,Appo nayakan mammukka alley.....e piller aaaana
unknown_state,Prthwiraj  and ikka fans like here
not-malayalam,Mammoookkkaaaa u r a kingdom
not-malayalam,Uff... again....AGE IS JUST A NUMBER #Mammukka
not-malayalam,00.52..rajuetta cute
unknown_state,Nostalgia valiyoru marketing product aanu
not-malayalam,Pritviraj..mammukka... Once again   pokkiriraja experience...
Positive,Ente ponnikka ingal enna monj aane
Positive,Oh...Iththakathallo. sankar ramakrishnanu dhairyamayi kunjalimarakkar directcheyyam
unknown_state,Model schl makkal indel like adik model da
unknown_state,Mammooka fans vedipooram .. vanne .. Adi like makkale
unknown_state,Ee movi okke vere bashayilum irakanam endaan vecchaal nan karnataka aan ividethe dubba movi vare Bere languagil irakunn
Positive,Vere level trailer and bgm  ikka look powlii
Positive,Adi kapyare koottamani.....box office chattu....mammooka konnu....
Positive,Ikka varunnu iniyum maasukal srshtikaan in the age of 68 ikkaye ishtamullavar like kodukk
unknown_state,Ennikku aa 30 kollatte charithram ketta matiye....
Positive,angana pritviye kanan 5 july
not-malayalam,Mommookka mass entry....        By a lalettan bhakthan....
unknown_state,Ellarum sradhicho ennariyilla pakshe enikk ee trailer adichappol 10 same trailers vannu ithokke aarude paniyaa
Positive,Oru rakshayilla pwoli Ikka n Ikkade dialogue vere level
Positive,Uff kidilam oru ethum pediyum kittanilla story nthayirikkumenn 5vare Kath irikkanamallo katta waiting
unknown_state,Trailer kande oru pidium illatha aralum
Positive,FDFS.. trailer kandu ithu vareyum njanithu paranjittilla..
unknown_state,ThazheVettoor Government school Varkala ullavar aarenkilum undenkiluu koduuu LIKE adiii
Positive,Aiwaaa... aaa last scene.... ente ponney ejjaathi trailer
Positive,Ntammo ikka pwolichu  Padam kidu Aayirikkum
unknown_state,Onnum parayanilla... Pinnem pinnem kandavar like adikk ....
Positive,Malayala cinemakke oru pudiya yuva nadanekkoode kittaan pookunnu.  Waiting
Negative,Trailer kandukondirikkumbum mothhavum ottae chinthayae ullaayirunn ethil ikka illallo ethaetho poorimon undaakkiya udaayippu trailer aanaenn avaasanam ikka kandappozhaa samaadhaanamaayath
not-malayalam,Mohanlal fans hit like   #*Love from telugu fans*
unknown_state,Prthwiraj ulla karyam twist ayi poyi
unknown_state,Ayyyooo ika ithil gust roll aanooo
Positive,Trailer pollichu Last seen repeat adichukandavar like adikk
Positive,Mammmukkkkaa pwoly ! Bike stunt isto undegil vaa makkkle nammle chanlot !
Positive,Mamookaa look... oru rakshayum ellaa...
Positive,Angane july month ile ende aadyathe leave njan angu edukuva July 5 nu
Positive,Nice Trailer.  Orupadu New Young Stars Mammookka movies vazhi Prekshaka Sradha aakarshikkappedum ennu thonnunnu.  All The Best
Positive,Ejjathi MASS  Romanjam  mammookka
unknown_state,Mammooty last 15mnt ulu e filmil
unknown_state,Mammuka Massan parayunavar like cheyyuga
not-malayalam,suprrbbbbb  shankar sir. you are an aset to malayalam cinema
Positive,lalettan faana big fan ennalum ikkanem ishtaa we r waitting
unknown_state,Makkale onnum nokkanda ninghal vanna bakkam enna 1:54
not-malayalam,Love megastar mammookka as jhon abraham palakkal
unknown_state,Like adi   kandu maduthavar like adi
unknown_state,Ikka fans undenghil ente page onn subscribe plz
unknown_state,namada channel suscribe cheyyooo ikkate valya aradhakan aneee
Mixed_feelings,Mammoka varunathu mathram kollam bakki short film polundu
unknown_state,10 _ 30  poora..readkm 10_ 60 allleeee...
Positive,ikka and rajuettan... uff goose bumps
Positive,Last scene kalakki.... Can't wait to watch
unknown_state,Adutha masterpiece aavum mammookkayude  പ്രിത്വി
Positive,Ente raju etten mwthanne......rajuvattente aa voice mathi .....pinne onnnum venda ...
Positive,Enta mone ikka vere level   Lalettan fansinte abhivadyangal
Mixed_feelings,Aaah kollam ithanalle school kuttikal... Kandalum thonnum
Positive,Uffffff.. mammookkkaaaa.... love youuuu...  massssss... katta waitingggg
unknown_state,Mammooka - rajuettam combo kaanan aaroke kaathirikunund???
Positive,Ikka ki jai powli trailer onum parayan ella super masss
Positive,Mammoka karanjal sahikkathavar indo..valsalyam
Positive,Mammotiyude look divasam kudunthorum kodi varikayannallo
unknown_state,Entammmoooo... Lalettaaannn fan here.......... Hnmmmmmm......  Ithu Pani aano???
Negative,charithram onnum parayanda mammunniyalle Ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu
Positive,Mamooka Polichu  Oru Rakshyumilla Mass
not-malayalam,IKKA and ITTHA fans like here
unknown_state,FIRST LOOK POSTER VACH NJAN OOHICHADHINEEKKAAL..... “18 PADI” MUNNIL......
Positive,Ee Aduth Kandathil Veach.... Kidilan Trailer....  Ikka....Padam Pwolikum
unknown_state,Panieduthittu padikkan verunnavante kayyude thazhambumkondonnu kittiyal mathi ....Pinne joraa
Positive,Uff mwonr kinnam kaachya item
unknown_state,Govt school pillar ku like adikkan ulla place
Positive,rajuvettan lalletan hit kazingi ini rajuvettan mammoka hit rajuvettan ishtam
Positive,Anganey avasaanam malayalathilum oru vedikkettu trailer irangi
unknown_state,Model schoolil padichavar ivide like adi
unknown_state,Mammukka ye kandathinu shesham veendum onnu aadyam thottu kandu nokki.. Athil aara mammokka enu ariyan?! 
Positive,Itu polikkum ithu polikkum Eppo polichennu chodicha mathi
Negative,740 kuru potti
Positive,Ikka  Mollywood King  uyir
Positive,ഇജ്ജാതി BGM..  Power Full Mass Entertainer Loading......
not-malayalam,Unni Mukundan fans like here
Negative,Guest role aanu ..athinu eni valiya thallu venda....
unknown_state,AKSHAY P R  bhavi #nadan nammada #chunck 0:21
unknown_state,Dulkar:umme ikkayoude unda potti Umma: enne alla
Mixed_feelings,Now 5.2k dislikes Trailer varunnathine munpe ingane appol padam irangiyalo  Andha bayam irukkanam
Negative,Trailer erengunenu mumb 5.2k dislike adichavanmark ente naduviral namaskaram
Positive,Ikkakkaano! ettanaano!  kooduthal view&like ulle enn nokkaan varunnavar ivde oru lyk idu.... 
unknown_state,trailer ippozhe manassil orupaad thavana kand kazhinjavar like adiche...
unknown_state,Lalletan fans ellarum like adich power kanikke
Negative,Pooram kaanathe dislike adichavarkk  #naduviral pranaamam
not-malayalam,Mohanlal Fans & Prithviraj Fans Like Here
unknown_state,Rajuettan fans undengill like adi makkalee
unknown_state,L U C I F E R
Negative,Earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund
Negative,Poi chav Madura raja illalpo oruthnm thalla pokkula
unknown_state,Like ethrayayee enu nokan  vanavark special like adikanula stalam...
Positive,Late aayi vannalum latest aayi varananu A10 nu istam latest aayi tanne varum  Lalettan
Negative,Kanunnathinu munpe dislukke like adichaa ellaa malavangalkkum ente naduviral namaskaram
Positive,Odiyan trailer nakalum katta waiting Lucifer
not-malayalam,My lalatta aaaaaaàa IAM waiting
Negative,Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.
unknown_state,Lucifer trailer enne vandi wait chayunnavr like
Positive,You tube 6 mani thottu hanging aanu ethum koodi aavumbol YouTube pottitherikkumo
not-malayalam,WAITING FOR RAJU ETTAN AND LALETTAN CONBO
Negative,Ijjathi kuru trailer releaseinu mumbe ikka fans dislike adikan thudangiyo
not-malayalam,Mohanlal fans and ikka fans like here
not-malayalam,i cant wait i cant wait !
not-malayalam,Evg raja ni8 stephen big Ms rulling social media
Positive,Gangster vannu thakarthu ini monsterinte oozham #L
not-malayalam,is the #MaduraRaja Official Teaser #Raja#Mammookka #April12Release
unknown_state,Raja recode  break chyum oorapulvar like adi
Negative,mmale naattil degradarsinu oru kaalathhum kammi undaakilla...athaan nammala naadinte main shaapam
Negative,teaser erakune munbe 1.4 dislike..  enthina enn manasilayaila...
Negative,Trailer release aakunnathinu munnae 1.3k dislike ooo
Negative,Ethil vann dislike adikkunna makalkku epo thane kuru potti thudangiyalo
unknown_state,6:00 pm manidey teaser kand erangi ethinde comments nokkan vannavar undo
Negative,Ithinidakk 2 pearum dislike paniyum kashttam
Negative,Trailer kannunathinu munne dislike adicha mahanmark adaranjalikal....ivrk matram engana pattunoo ijathi kuru pottikal....kashtam...
Positive,Rajuettan director ayath kond ith jaikkuvairikkum
unknown_state,Traileril Oru kidilan surprise undakum ennu visvasikkunnavar like adii..
not-malayalam,Waiting... waiting... waiting... waiting.... waiting.... waiting... waiting... waiting...
Positive,Aa thumb nail ile look nokkiyatte. Oru adaar mass block ulla rangam aanen urappayi
unknown_state,Laaletan fans undenkil  like adikku.ikka fans comment cheyyu..aaarkanu kooduthal fans ennu nokkaamm
Positive,Kolla mass trailer  By lalletan fan
Positive,Hufff bgm.ikkka mass pakka masss
unknown_state,aa face koodi onn kandirinnu enkil
Positive,nothing but masss...making okke kidu..kadha koodi kiduvaayaal charithramaakum..
Positive,eante ponnu ikka mass love mammookka
Positive,E  adaaar item adaaar item ennu paranchal entha ennu eppalla manasilayathu
unknown_state,Muruka ne theernnada   Mammokka fans jpg
Negative,Sheenam trailer.ee keleavan ed nirthaana aayille
Positive,Marana  mass  ikkkaaa
Positive,Thakarthu
unknown_state,MARADONA june 22anuu kanilee Elarumm
Positive,Derik abraham vannu pwolii...bgm adaar item!!
Positive,ufff ikka ethe polikkum. Katta waiting
Positive,ENTE PONNO ORU RAKSHAYUM ILLA KIDU BGM
Positive,Ith oru onnonnara itemm anello ikaaa.......
Positive,Ellavrum head set upayogichu kelk
Positive,Kidu adar item !! From a kaataa laleetan fan
Negative,Apo athum potti .. aaaa pratheekshayum poyi
Positive,Oru rekshellaaaaa  thakarppan Pwoliii item
Positive,Kidu item myrole...onnum parayanilllaa....adipwoli...fdfs.    Lockeddd .ikkkkkkkaaaa loveee uuu
unknown_state,fans show ku pokunavar Like chy ethra per undanu nokatee
unknown_state,Trailor kandu kazhinjavar ini e Kerala cafe channeliloot varika
Positive,Wawu..variety ayitt ind.. oru korean movie level..
Positive,Enta ponnooo..... Adaar item.... Ith pwolikkum..
unknown_state,Ikka trailer inganeyanegil padam engana polikkum ikka
unknown_state,Fb live kand net kalanjavar ivde like..
Positive,Wow ikkaa mass  bgm pwoliii   katta Waitinggg #Abraham
Positive,Nalla movie njan theatril poyi kandthalalettan poliyanu
Negative,Veruthayayi kashu poyi pratheeshyode arum pokaruthe
unknown_state,Ittimani film kandathinu shesham evide vannavar like adikku pinne replyum theru
Negative,Family entertainer? Family kk kanan pattatha movie full inner meaning
not-malayalam,Nice
Positive,Ittimaniyil... LOVE und.... ACTION  illa....DRAMA und... Movie bore adipikilla..Poi.. Kandu.. Istapetu...
unknown_state,Padam kandit ittymaniyude trialer kannan vanavar uddoooo lalettan fans like theme adipoli
Negative,Trailer kandal ariyam nalla oombiya padam aanunn
Positive,Njan mammootty fana but lalettan e onam thootuvarum polikkum
unknown_state,Climax dialog.... verum satyam mathram. Qurbana- pothirachi
Positive,Super movie lalettan oru rakshella
Negative,ee padathinu reach kuravanu.Trailerum pora.Pottum ennulla karyam guarantee.pinne fans vannu enne choriyan nikkenda.Sathyam ithaanu
Negative,Ettante nayikayaitt a peratta hani roseineyallathe vere areyum kittiyille nayanthara mathiyayirunnu nayikayai
Negative,Eppozhum abhinayikkan mohanlalum mamootyumea ullu new generation arummilla
Positive,Ittimani kanaan arokke plan ittu.katta waiting
unknown_state,Rajuvettan full family aayittaanallo onathinu  Lad l mallika sukumaran naayakante amma
Negative,ee padam 8 nilayil podannamennju prarthikunnju
Negative,Mohanlal fans nte oru gadikedu Ithokke theater el poyi kaanaade
Positive,Oru kidukaachi entertainer aakumennu vishwasam....lalettan polichu...
unknown_state,Adukala oru aan kutiye palathum padipikum.....parasyam kand vannavar...
unknown_state,Ilaya thalapathy vijay fans from kerala... adi like!
Negative,Koora Trailer jattimaanii padam pottum 100percent lalappaaaaa
Negative,Ithu ikkayude script aanu..   Uttopiya
Positive,MAMMOOKA FANSINTE ELLA VIDHA ASHAMSAKALUM NERUNNU...
unknown_state,aa penchochinte oru dialogue polum ellallo aashane??
unknown_state,Ella Lalettan chunkum oru like adikoo ivide.....pinne ee chanelum onnu subscribe cheyoo
Negative,0:29 Vendaayirunnu
unknown_state,Eee trailer 3M+adikoon ullavr evidae like
Positive,Ittichante vaka oru sample hitum koodi
unknown_state,Pothirachi oru 4 kilo aanu 2 alla
Positive,Eee onam lalettanum pillerum agu eduthu
unknown_state,Njan mathram aanoo comments vaayikkan viindum trailer edukkunnee
unknown_state,Hmm ..trailer kandappo  oru kaaryam theerumaanamaayi
Negative,Unlike adichavarkku naduviral namaskaram.  Support like
Positive,Variety laletta
Positive,Kiduuu Trailer   Lalettan polichuu Apol ee onavum ettan kondupoi
Negative,Lalettante adutha pottapadam...Laletta ithokke mathiyakkan aayinnu ...Please
Negative,Trailer nte pokku kandattu valya pratheeksha illa..    nammade george ettans pole
Positive,Egane ulla movie kal kaanan aanu ellavarum waite cheyunath
Positive,Kidu trailer... padam super aarikum ennadhil oru samshayom illa..all the best team HELEN
Negative,Police ill minimum  hight elle  Aju oke police
unknown_state,Ajuvine kandale ariyam on negative role anenn pinne lift kanikkunond aval mikkavarum liftil kanum..
unknown_state,Helen enna perinte vethyastatha kond vannavarundo????
unknown_state,Kekan. Nalle. Sugam. Ingne.  Jeevich.  Nokk.   Pani.  Nalle. Kittum.   Ellla bagath. Ninnum
Positive,chettan mass.. ithu oru malayalam kgf aakumo ennu oru doubt
Positive,Marana Mass Trailer........ Katta Waiting FOr DEC 20.. Pullu Giri
Positive,Linto kurian fans  jayasurya nte career le super trailer
unknown_state,:36 second kanikkunnathu sunny wayne aano
not-malayalam,Good work done by dop ..
Positive,Bgm athu kalakkii muthe sambavam lesam haram kooditha to
not-malayalam,Good luck jaya chetta from kanyakumari
unknown_state,Enne channel subscribe cheyyu na ellavareum njnum cheyyum
not-malayalam,First Tim Malayalam movie le best BGM  paakuren
Negative,ith oru oola padam aayirikum enn manass parayunu
Positive,Jayachettan keeee jayi.... Love u etta....
Negative,dayav cheyth pretham 3 irakkaruth plzzz athrank unda padamaayirnn pretham 2
Positive,Enttammooo poliii polii trailer  ee X'mas pullu giri n Team kondu povum  No doubt jayeattan Mass 
Negative,DISLIKE ADICHAVARK  IRIKKATTEE  ORU  KUTHIRA PAVAN......*ejjathi ooolatharam
unknown_state,Nammal aaytt arudeyum nenjath kerarilla siree
unknown_state,ഡോഗ് trainer.  Saajan Saji Cyriac.
Positive,Jeyettan massa  kola mass  ennelum onnu kananm nnud
Positive,Jayettan  porikkum urappa    Jayettan super aa  tcr    Slangil
unknown_state,Ee padam first day kanan pokunnavar like cheyyuka
Positive,Jayettan + Thrissur Oru Ugran PooraM Kodiyeri makkale...  katta waitin
Positive,Enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu.' avulla'
Positive,Ithu kidukkum Vere Levelu Aannu Makkaleee
Positive,Trending No . 1. Varanam jayettan daaaaaaaaaaa
not-malayalam,Super mass   I like
