Text,Label
ದಿಯಾ ಬರಿ ಚಲನಚಿತ್ರ ಮಾತ್ರವಲ್ಲ ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರ ರಂಗದ ಇತಿಹಾಸದಲ್ಲೆ ಎಂದು ಎಂದೆಂದೂ ಮರೆಯಾಲಾಗದ ಅಪರೂಪದ ಅದ್ಭುತವಾದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ಮಹಾನ್ ಕೃತಿ ಈ ಚಲನಚಿತ್ರವನ್ನ ನೀವುಗಳೆಲ್ಲರೂ ನೋಡಲೆ ಬೇಕು ದಿಯಾ ಚಲನಚಿತ್ರದ ನಿರ್ದೇಶಕನಿಗೆ ನನ್ನದೊಂದು ಪ್ರೀತಿಯ ನಮಸ್ಕಾರಗಳು ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರಕ್ಕೆ ನೀವೊಬ್ಬರು ಮತ್ತೊಬ್ಬ ಪುಟ್ಟಣ್ಣ ಕಣ್ಣಗಾಲ್nn ವಿಲೇಜ್ ರೋಡ್ ಫಿಲಂಸ್,Positive
Keli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi,Positive
Yaw game guru edhu,unknown_state
Super taxi vali baby,Positive
Osm bro super vedio,not-Kannada
Please upload vol 2,not-Kannada
Howdu GurunAdre climax papa,unknown_state
#Rakshithshetty film pakka 200 days,Positive
Amazon prime alli bittidira....yella manele nodtare....,Positive
super.nTogari Tippa Comody,Positive
Fuck u Bollywood,Negative
Modhlu sariyagi english kaliyo childu,Negative
Nan nimm movie na theatre alle nodtini ...,Mixed_feelings
@king k ...ಕರ್ನಾಟಕದಲ್ಲಿ ಅತ್ಯಂತ ಭ್ರಷ್ಟರು ಅಂದ್ರೆ ಜೆಡಿಸ್...ಮತ್ತು ಕಾಂಗ್ರೆಸ್.....ಇವರು ನಿಪುಣರು ...ಹಾಗಾಗಿ ಇವರು ತಪ್ಪಿಸಿಕೊಳ್ತಾರೆ......ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳದೆ ಮಾತಾಡಬೇಡ.....,Negative
Next scene saanvi,unknown_state
Nijawaglu  mai romanchana aaguvantaha video  idu  nija  irabahudu,Positive
ಇರೋದು ಇರಭವದ್ ಗೊತ್ತಿಲ್ಲ,Mixed_feelings
Yako rascal stupid,Negative
ನಮ್ ಮನೆಗೂ ಬಂದಿದ್ರು 2 ಬಿಯರ್ ಕುಡ್ಸಿ ಕಳ್ಸ್ದೆ,Negative
@Unity of India ...ಅಂತರ್ ಜಾತಿ ವಿವಾಹಕ್ಕು...... ಜಾತಿ ವ್ಯವಸ್ಥೆಗೂ......ದೇಶ ಉದ್ದಾರಕ್ಕೂ ಸಂಬಂಧವಿಲ್ಲ......,Negative
Good wareki sir 9845027639,unknown_state
ಬರೀ adds bartave.,Mixed_feelings
Sup Shankar nag sir Vishnuvardan,not-Kannada
@VIKRANTH DHANUSH Handsup kannada pada yenu? Polsaru yava pada use madtare?,Negative
Amazon Prime li sigtide,unknown_state
ಕಥೆಯಲ್ಲಿ ದಮ್ ಇಲ್ಲ,Negative
Guru big fan agbitte nin logic nodi,Positive
Super Guru  tiktok ban I'm real happy,Positive
ಇದರಲು ಅಂಗ್ಲ ಇದೆ,Negative
Sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please,Positive
jana theatre ge bandilla aadrinda collection kadime aagide,Mixed_feelings
@Yash cult Guru ellaa actors ade halkaa kelsaa maadodu bidappa raaja...,Negative
Yavdu nodtidira adar bagge aste Madi adu bittu avara fan ivara fan ninda all the best anta bogalbedi,Negative
Super Jai hind,not-Kannada
Super movie sir,not-Kannada
Super anna,Positive
ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗ ವಿಶ್ವ ಮಟ್ಟದಲ್ಲಿ ಬೆಳಗಲಿ ಅನ್ನೋ ಆಶಯ ಇದ್ದವರು ಲೈಕ್ ಮಾಡಿ.,Positive
ASN theme music jaldi realise madi,Positive
Super   music,not-Kannada
sudeep fan like me,not-Kannada
@Poojari Avinash pls nivelru movie na promote madi. Insta & fb alli promote madi,Positive
Sir nimagay salam,Positive
Amar Prasad .com,unknown_state
Yappa en song Anna super song,Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
ಕನ್ನಡ ಸಾಹಿತ್ಯಕ್ಕೆ ಯಾವತ್ತೂ ಸೋಲಿಲ್ಲ! ಒಳ್ಳೆಯ ಸಾಹಿತ್ಯ ಹೌದು ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,Positive
ಸೋಮಣ್ಣ ಸರ್....... ಮತ್ತೊಮ್ಮೆ ಅಭಿನಂದನೆಗಳು.... ಇವರು ಸಮಾಜಕ್ಕೆ ಒಂದು ಮಾದರಿ..... ತಾನು ಮಾಡುವ ಕಾರ್ಯದಲ್ಲಿ ಇರುವ ಹೆಮ್ಮೆ......,Positive
ಎಲ್ಲಾ ಇರೋನು ಒಂದೇ  ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ ಜೈ ಭುವನೇಶ್ವರಿ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳ ಏನ್ರೀ ಸುದೀಪ ಪಾನ್ ಲೈಕ್ ಮಾಡಿ ದರ್ಶನ್ ಫ್ಯಾನ್ ಲೈಕ್ ಮಾಡಿ ನಾನು ಪುನೀತ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡಿ ಪ್ರೆಸ್ ಟು ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡ್ರಿ,Positive
Dboss fans erbeku,Mixed_feelings
Hands up kannadigaru,Mixed_feelings
ಸತ್ಯವಾಗಲು ಸರ್ ನನಗೂ ಕೂಡ ಹಾಗೆ ಅನಿಸುತ್ತಿದೆ ಕಂಡಿತ ನಾವು ಈ ಸಿನಿಮಾ ಥಿಯೇಟರ್ ನಲ್ಲಿ ನೋಡಲಿಲ್ಲ ಅನ್ನೋ ಬೇಜಾರು ತುಂಬಾ ಆಗಿದೆ .,Negative
Super rakhit we love u and kannada,not-Kannada
Best heroine n Shanvi- likenRashmika - comment,Positive
B Ajaneesh Lokanath BGM Stun Bro..,unknown_state
Gichha song appsji,unknown_state
unlike kottiroru ramshakkana fanse erbeku,Negative
ಸೂಪರ್ ಕಾಮಿಡಿ ಸ್ಪೀಚ್ ಬ್ರದರ್,Positive
Supper  supper,not-Kannada
@Ŕävîñđŕå_02_GøWđřú yako le..... bartya? baro takat idya?,Negative
Exhalant movie,Positive
En song ide,Mixed_feelings
Concentrate on hindi promotion.. sir,Negative
Moon ( ಚಂದ್ರ ) ಇಲ್ಲ ಅಂದ್ರೆ !!,Negative
Koriya du kanappa pubg  thilko first,Mixed_feelings
Nim maathugalu thumba esta aaythu sir,Positive
D'Boss fan kade inda full support bro....,Positive
Kadak,Positive
1000 ne like nandhe brother,unknown_state
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
ಇನ್ನೂ ಎಲ್ಲೆಲ್ಲಿ ಕೇಳ್ತವ್ರೋ.... ಅದೆಲ್ಲಾ report ಇವನಿಗೆ ಕೊಡ್ರೋ... ಅವನ reasearch ಗೆ  help ಆಗ್ಲಿ,Mixed_feelings
Bro Gadi le hoge nintkoloke heali avn beja bayge barrage bole magange,Negative
ಇಂತ ಮೂವಿ ನಾ ಥಿಯೇಟರ್ ನಲ್ಲಿ ನೋಡಿಲ್ಲ ಅಂತ ತುಂಬಾ ಪಶ್ಚಾತಾಪ ಆಗ್ತಿದೆ,Mixed_feelings
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಬ್ರದರ್,Positive
ಯಾಕೆ ಎಲ್ಲ ವಿಡಿಯೋ ದಲ್ಲೂ ಈ ಗೇಮ್ ನ add ಮಾಡಿ ಆಕ್ತಿರಲ್ಲ,Mixed_feelings
@Manoj Kolya Neenobne heege heltirodna naan Keliddu.. Watch his Trailer and Teasers first,Mixed_feelings
Once again again,not-Kannada
Enu guru song saktha kick kodtha edae..super ASN,Positive
4 ಜನ ಇರುವ ಈ ಸಿನಿಮಾ ..4 ಕೋಟಿ ಕನ್ನಡ ಸಿನಿಮಾ ಪ್ರೇಕ್ಷಕರಿಗೆ ತಲುಪಲಿ ...ದೀಯಾ ಸಿನಿಮಾ ಅದ್ಬುತವಾಗಿದೆ ...,Positive
Theatre alli noduva movie alla alle ye .,Negative
Supergie halliediera bro,Positive
ನಂಬರ್ ಒನ್ ಟ್ರೆಂಡಿಂಗ್ ಸಾಂಗ್....,Positive
.   nSemaya irruku song......,not-Kannada
Slow poison song hit like if u agree,unknown_state
R.N. Laxmi Mahadev Anna.    Thamma.  Janpada.    Super,Positive
ಈ ಹಾಳಾದ ಕೋರೋನ ವೈರಸ್ ಬಂದು ದಿಯಾ ಲವ್ ಮಾಕಟೈಲ್ ಚಿತ್ರಗಳಿಗೆ ತುಂಬಾ ನಷ್ಟ ಉಂಟಾಗಿದೆ...but Don't worry u get best reviews.. All the best for ur nxt movies,Positive
ಪ್ರಪಂಚವನ್ನೇ ನಡುಗಿಸುತ್ತಿರುವ ಉಗ್ರವಾದ ಕರೋನಾಗೆ ಶಾಕ್!!nರೂ.50,Mixed_feelings
Song super annuru hands up madi,Positive
Super song bro,not-Kannada
Idu idu andre,Positive
Super  song,not-Kannada
@TROLL MONSTER_KANNADA sak nilsu guru nim amma dagar anta oorgella gottu adunna ee tara helada,Negative
ಬಿಂದು ಡವ್ ಆಂಟಿ ಮತ್ತೆ ಅವರ ಸಂಗಡಿಗರ ಉರು ಬೋಸುಡಿ / ಯರು ಅಂತ ಪ್ರೂವ್ ಮಾಡ್ತಾ ಇದಾಳೆ  ತಿಕ್ ಟಾಕ್ ಮಾಡ್ಲಿಲ್ಲ ಅಂದ್ರೆ evalge ಸಂಡಸ್ ಬರುತ್ತೋ ಇಲ್ವೊ ಈ ಚೀನಾಲಿ ಗೆ,Negative
Hudgir comment hodadre yast like billatavala,Mixed_feelings
Super Assam video posted dud,not-Kannada
Thu sooolemagane Bari star madya tandido kelsa madtiralo ibru kuda nam Kannada actors ibrigu nam support yavaglu irutte nimmanta soolemaklu ibru madyaadali tandidtira,Negative
Sir avn height eshtu...... Age eshtu.... Kelbit heli pls,Mixed_feelings
Nimmamman hogi alli kelsa madu gothagute,Negative
Namma kannada chitra ranga evrge olle avakasha galna kodli antha kelkotini,Positive
Dodda dodda natarella ellodro.. thu... you are really great sir...,Mixed_feelings
ನಿಮ್ಮ ಜೀವನ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಇರಲಿ,Positive
children's Dan's aha jumtaka jum jum,Positive
Suites for pub dances,Mixed_feelings
Sir nimm number Kodi  2 minit matadabeku,Mixed_feelings
@Ajaya shetty jai,Mixed_feelings
Yudd madbeku odabardu katakar munde bagavtgithe. annuv salannu hiro annbek ettu..super song,Positive
Reginald Kelly kithkabeku bandu edthine nandu,Negative
Year ge ondu film bandru Chenagide super sir,Positive
@ರಕ್ಕಸ ಬೇಟೆಗಾರ u nailed it,not-Kannada
@citizen408 ok bro,unknown_state
Love from kerala,not-Kannada
Rakshit .....rock yaar,not-Kannada
ಸಾಂಗ್ ಬೆಂಕಿ n,Positive
Nice video song,not-Kannada
Hands up        $$,unknown_state
Super rakshit shetty sir stayl  l like,Negative
Sahi bola Bhai ,unknown_state
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ....,Positive
Nimma news keltha eddre,Positive
@Troll Stupid Fans buildup raaja neen est janunna nodidya choolnanmagne,Negative
Ajneesh u beauty,Mixed_feelings
ಸಾಮಾನ್ಯ ಮನುಷ್ಯ ಶಂಕರ್ ಸರ್  ನಮಗೆ ನೀವು ಮಾದರಿ,Positive
Akbar Dhannur by JN in,not-Kannada
Sir nivu bare swalpa sulu heleteraa,Negative
Avnu yava language mathadodu,Positive
ಸುಮಾರು ೨೪-೨೫ ವರ್ಷದ ಹಿಂದೆ ಕ್ಯಾಸೆಟ್ ಮೂಲಕ ಕೇಳಿದ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆಯಿದು. ಇಂದಿಗೂ ಅದೇ ನಗು,Positive
ಮ್ಯೂಜಿಕ್ ಮಸ್ತ್ ..ರೆಟ್ರೋ ಫೀಲ್ ಇದೆರ,Positive
Guru....I love you ....sakkathagi...hugithiya...maga...,Negative
Please support prajakiya,unknown_state
Wow exlent verry new dfrent yellu kelilla nodilla danyavadagalu,Mixed_feelings
ಸೂಪರ್ ಜೈ ಡಿ ಬಾಸ್,Positive
@Yashas Cp pakka,unknown_state
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
ಆಗೇ ಆಗತ್ತೆ 50 million + just wait,Positive
ಮಾದರಿ ಬದುಕು... ಅವಕಾಶ ಕಳೆದೊಳ್ಳುವ ಕೆಲವು ನಟರು ಮಾನಸಿಕ ಸ್ಥಿಮತತೆ ಕಳೆದುಕೊಂಡು ದುರಂತ ಅಂತ್ಯ ಕಾಣ್ತಾರೆ. ಮಾಡೋಕೆ ಸಾವಿರ ಕೆಲಸಗಳಿವೆ. ಯಾವುದು ಸಣ್ಣಕೆಲಸವಲ್ಲ ಇದನ್ನ ಅರ್ಥೈಸಿಕೊಂಡು ಹೆಮ್ಮೆಯ ಬದುಕು ಬದಕ್ತಿರೋ ಈ ಮಹನೀಯರಿಗೆ ಅಭಿನಂದನೆ,Mixed_feelings
ನೀವು ಅದ್ಬುತ ..... ಸಾಹಿತ್ಯ ತುಂಬ ಸೂಪರ್.....,Positive
ಸಾರ್ ನಿಮ್ಮ film ಸೊತಿಲ್ಲ....nಜನರೆಲ್ಲಾ ಮೆಚ್ಚುಗೆ ವ್ಯಕ್ತಪಡಿಸಿದ್ದಾರೆ..,Positive
ಎಕ್ಸ್‌ಪಾ ಟೇಶನ್ ದಬಲ್ ಹೈತು,Positive
Excellent makeing kingmaker,not-Kannada
ಆ ಮ್ಯೂಸಿಕ್ ಅಲ್ಲಿ ಏನೋ ಕಿಕ್ ಇದೆ,Positive
Bro ee game yavdu and nimma ella video super boss,Positive
Vishal movie remake,Negative
Sir super keep it up,not-Kannada
Guru super.... Evarige chenaag ittidiyaa,Positive
Udupi Inda Yarella bandiddiri?,unknown_state
Super trailer praju Anna,Positive
Dislike madiroru mostly Rashmika Mandanna fans anisuthe.........,Negative
Bindu Gowda idko nan Lowda.,Negative
Kiccha Sudeep sir Fans Like Here,unknown_state
Modalu ninu pubj band madu nanu tik tok  down load madilla nanu use made Ella please delete from pubj,Negative
Wt a bgm,not-Kannada
Sir avrudu bhashe yavdu a doctor bali yav bhashe matanadid ?,Positive
ಇದು ಚರಿತ್ರೆಯನ್ನು ಸೃಷ್ಟಿಸೋ ಅವತಾರ.,Positive
Love you sir,Positive
Gta 5 bro,unknown_state
@suresh surya tq sir,unknown_state
Ccccccn  Bbb,unknown_state
super guru idhu actually chennagirodhu,Positive
Rs fance like here,unknown_state
Guru yava game edu,Mixed_feelings
Tumba kushi aythu e video nodi..devru nimmanna chennage edli sir..,Positive
ಅಧ್ಬುತ .... BGM super..,Mixed_feelings
ಡಾನ್ಸ್ ಸ್ಟೆಪ್ಸ್ ನೋಡ್ರೆ ನಮ್ ಶಂಕರನಾಗ್ ನೆಂಪಾಗ್ತಾವ್ರೆ. ಆದ್ರೂ ಸಾಂಗ್ ಸೂಪರ್ ಮತ್ತು ಡಾನ್ಸ್ ಸೂಪರ್. ಸಿನೆಮಾನೂ ಸೂಪರಾಗಿರುತ್ತೆ,Positive
Yaru thuldeepanna ,Mixed_feelings
@Kiccha Vitthal ಲೋ ನಿಮ್ಮ ಲುಚ್ಛನ್ ದಬಾಕ್ 3.. ದಬಾಕೊತಲ್ಲೊ  villian,Negative
Chindi broiiii e munde maklige naman desha bakthi kammi sayor yelo saythare e bevrcgalige tiktok mukya anthe,Negative
ಡೈರೆಕ್ಟರ್ ಗೆ  ಶರಣು,Positive
Super togari tippa,Positive
Dislikers r fucking da baas fans,Negative
Hindi alli yaavaga bidthare?,Positive
Dinadalli 18 gante malgonige kelsa yar kottru guru ..? Contact info idya?,Negative
ಸೂಪರ್ ಬ್ರದರ್ ಚನಾಗಿ ಹೇಳಿದಿರ ನಂಗಂತೂ ತುಂಬಾ ಇಷ್ಟ ಆಯಿತು,Positive
ಅತಿ ಸುಂದರ ಹಾಸ್ಯ ಕಲ್ಪನೆ.,Positive
@Sweekar Gowda Nim mane hatra ಊಟಕ್ಕೆ Jana galige kasta agtideya.nidre Avar place n avar Mobile number send madu.nಇನ್ನೊಂದು ಅರ್ಥ ಮಾಡ್ಕೊ nCorona ilde idaglu ninninda tegalo msg bandidave nOlle ಎಡಬಿಡಂಗಿ ತರ ಆಡಬೇಡಾnProcedure ge hana mukya alvo gottilla ಆ film technician ge avaru innondu chance kodabeku adu mukya nಅರ್ಥ ಮಾಡಿಕೊ ಮೂರ್ಖ ಶಿಕಾಮಣಿ,Negative
Kelsa yavdadrenu maadu guru,Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
Dislike madiroru kgf fans ..,Negative
Tiktok sede galu,Negative
Yaru yarigu illa anno sathya sangathi idu,Positive
Hemme aagutte sir. Neevu nijakku great,Positive
Hands up ಇವ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ನಾರಾಯಣ,Positive
@DILL DULL ಆತರ ಏನಿಲ್ಲ ಸಾಂಗ್ ಸೂಪರ್ ಆಗ ಇದೇ slow ಪೊಯ್ಸನ್,Positive
Bega release madi sir... Hindi and other languages alli MASALA films na nodtidare jana ( actually khaali hoditide  ). E film annu release madi,Positive
ಮೂವಿ ನೋಡಲು ವೇಟಿಂಗ್ ನಲ್ಲಿ ಇದ್ದೀನಿ,Positive
Rip chiru sir,Negative
LIKE  1M,not-Kannada
Amazing song man.....big fan from Jammu,not-Kannada
Anjali Devi nnice,not-Kannada
Kithodnan maklu galu. Alli saytha edare  elli yak madbeku uninstall madbeku anthare. Gandu galu,Negative
ನನ್ನ ಕಣ್ಣಂಚ್ಚಲಿ ನೀರು ಬಂತು..Sir ur great,Positive
ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಅಭಿಮಾನಿಗಳ ಶುಭ ಹಾರೈಕೆಗಳು,Positive
Nice togari tippa kathegalu,Positive
King is back,not-Kannada
Ravichandran vishnuwardha raajkumar Shankar nag elruna onde sari nodidangaythu..,Positive
ಬದುಕು ಒಂದೊಂದ್ ಸಾರಿ ಇಷ್ಟೊಂದು ಕ್ರೂರಿ ಆಗುತ್ತಾ ಅನ್ಸುತ್ತೆ...,Mixed_feelings
ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ದರ್ಶನ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ All the best......,Positive
@Dhanik Patel I am not blaming India bro,unknown_state
@Samyak H P ಖಂಡಿತವಾಗಿಯೂ,unknown_state
Happy happy happynFinally Ban tiktokn,Positive
@manju Vivek means awesome,unknown_state
@Vinnu Kiran5320 oknAnta,unknown_state
@Nandi Parthasarathi 108ತಗೋ ಡೆಲವೇರಿ ಆಗೋ ಟೈಮ್ ಬಂದ್ರೆ ಈ no ಗೇ cl ಮಾಡು,Mixed_feelings
S true. Ivattina namma industry kathe idu...  but inmunde e eradu sensational movies inda next yavde olle movie bandru nam jana olle response kodtare ankotidini...  hage adre innu ollede,Negative
Super Anna sakathagi ugdidira,Positive
hudugru hidgiraagodu talent,Positive
@satishnithyanandam  le murkha  nin rajkumar movie nodu ogu .compare madila helid aste kano konga..nbgm  gu songs vyatyasa gotta ninge.nnin hamsalekha songs kelu,Negative
ಅಪ್ಪಟ ಕನ್ನಡ ಹಾಡು,Positive
En guru ning isht like,Negative
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿ nಸೂಪರ್ ಅಣ್ಣ,Positive
@Kiran Shali ಲೈ ಶ್ಯಾಟ ..... ನಿನ್ ಅಯ್ಯನ್.... ಯಾವ ಪ್ರಶ್ನೆ  ಕೆಳ್ದೆ ನೀನು  ಕೋಡು ನಿನ್ ನಂಬರ್ ಇಲ್ಲಾ  ಆಡ್ರಸ್ ಕೋಡು ದೆವ್ರಾಣೆ ಡೈರೆಕ್ಟ್ ಆಗಿ ಉತ್ತರ ಕೊಡ್ತೀನಿ....,Negative
Yakandre sariyagi promotion madilla,Negative
I'm big kiccha&rakshith Shetti fanzz,Mixed_feelings
Superb dance step,Positive
@mallikarjun Dhanashetty Elrigoo nimtharane yochne bandre kannada top allirodhu..,Positive
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Positive
@Deekshit Chandra ನಾವು ಉಡುಪಿ ಕಡೆಯವರೇ,Positive
Super song I like it,not-Kannada
Rakshith ShettynRishab shetty nFans hit like here,unknown_state
ದರ್ಶನ್ ಸರ್ ನಾವು ನಿಮ್ಮ ಅಭಿಮಾನಿಗಳು ನಮ್ಮ ಕಲಾವಿದರು ಈ ರೀತಿ ಕಷ್ಟ ಪಡೋದು ನಮಗೆ ಮನಸ್ಸಿಗೆ ತುಂಬಾ ನೋವಾಗುತ್ತೆ ನೀವು ದಯವಿಟ್ಟು ಇಂಥ ಮಹಾನ್ ಕಲಾವಿದರನ್ನು ತಮ್ಮ ಜೊತೆ ಕರೆದುಕೊಂಡು ನಡೆಯಿರಿ ಅಭಿಮಾನಿ ಅಭಿಮಾನಿಗಳಿಗೆ ಕೊಡುವ ದೊಡ್ಡ ಉಡುಗೊರೆ ನಿಮ್ಮಿಂದ ನಾವು ನಾ ಬಯಸುತ್ತೇವೆ,Positive
basavanneyya pujar Howdu huliya,Mixed_feelings
Super movie wow amazing ...,Positive
Hands up,Positive
E kithu hogi ero Nan makallu na chapalli Alli hodi beku.... Tiktok Ban Madi olle kelsa Madi edare,Positive
Bhai koi Mysore se he ky,not-Kannada
BRO hou TO downlod,not-Kannada
DRUVA sarja- hit likenRakshith Shetty- commentsn,Mixed_feelings
ಏನ್ ಹೇಳಿದಿ ಗುರೂ.. ಸೂಪರ್ ಬಾಸ್n...,Positive
@Gagan Gouli baya yake bro follow madi astondu kettoralla navu,Negative
Awesome editing,Positive
bere language comment madbedro huligala,Mixed_feelings
Guru nun super super super,not-Kannada
Bogus kathe ........thu nan makla sullu bogaloku nachike agalva yaro nivella thuuuuuuu,Negative
yen song guru ...super,Positive
100 million song idu,unknown_state
Wonderful song daily 5/6 kelalill Andre  eno miss madakodante,Positive
Karavali karavali... Itte boda marre?? Film super hit aagbeku. Bere statesnavru nammatha nodbeku aste...,Positive
Hidden details in  trailer of Avane Srimanarayana....n,unknown_state
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಹಾಲ್ ಕೊಡೆ,Mixed_feelings
